Node1,Node2,Jaccard
PFC,VEDL,0.14285714285714285
PFC,TATACONSUM,0.0
PFC,WIPRO,0.0
PFC,BAJAJ-AUTO,0.0
PFC,TECHM,0.0
PFC,BOSCHLTD,0.0
PFC,ADANIPOWER,0.3333333333333333
PFC,SOLARINDS,0.0
PFC,ABB,0.2
PFC,EICHERMOT,0.0
PFC,INDIGO,0.0
PFC,INFY,0.0
PFC,ADANIENSOL,0.1111111111111111
PFC,PIDILITIND,0.0
PFC,ITC,0.0
PFC,BAJAJFINSV,0.0
PFC,BHARTIARTL,0.0
PFC,HDFCBANK,0.0
PFC,MAXHEALTH,0.0
PFC,AXISBANK,0.038461538461538464
PFC,MOTHERSON,0.0
PFC,DMART,0.0
PFC,JSWSTEEL,0.16666666666666666
PFC,TVSMOTOR,0.0
PFC,CGPOWER,0.0
PFC,BRITANNIA,0.0
PFC,HCLTECH,0.0
PFC,NESTLEIND,0.0
PFC,ZYDUSLIFE,0.0
PFC,INDHOTEL,0.08
PFC,TITAN,0.0
PFC,GODREJCP,0.0
PFC,GRASIM,0.0
PFC,IRFC,0.0
PFC,MAZDOCK,0.08
PFC,ICICIGI,0.0
SBILIFE,HINDUNILVR,0.0
SBILIFE,BAJFINANCE,0.0
SBILIFE,ULTRACEMCO,0.0
SBILIFE,LODHA,0.0
SBILIFE,CHOLAFIN,0.0
SBILIFE,CANBK,0.0
SBILIFE,DLF,0.0
SBILIFE,KOTAKBANK,0.0
SBILIFE,M&M,0.0
SBILIFE,ONGC,0.0
SBILIFE,SHRIRAMFIN,0.0
SBILIFE,JINDALSTEL,0.0
SBILIFE,HAVELLS,0.0
SBILIFE,ASIANPAINT,0.0
SBILIFE,PNB,0.0
SBILIFE,SUNPHARMA,0.0
SBILIFE,BAJAJHLDNG,0.0
SBILIFE,ADANIGREEN,0.0
SBILIFE,NAUKRI,0.0
SBILIFE,MARUTI,0.0
SBILIFE,ETERNAL,0.0
SBILIFE,VEDL,0.0
SBILIFE,TECHM,0.0
SBILIFE,BOSCHLTD,0.0
SBILIFE,SOLARINDS,0.0
SBILIFE,POWERGRID,0.0
SBILIFE,GAIL,0.0
SBILIFE,INDIGO,0.0
SBILIFE,ADANIENSOL,0.0
SBILIFE,ADANIPORTS,0.0
SBILIFE,PIDILITIND,0.0
SBILIFE,BAJAJFINSV,0.0
SBILIFE,BHARTIARTL,0.0
SBILIFE,BEL,0.0
SBILIFE,NTPC,0.0
SBILIFE,HDFCBANK,0.0
SBILIFE,MAXHEALTH,0.0
SBILIFE,AXISBANK,0.0
SBILIFE,TVSMOTOR,0.0
SBILIFE,DMART,0.0
SBILIFE,CGPOWER,0.0
SBILIFE,INDHOTEL,0.0
SBILIFE,GODREJCP,0.0
SBILIFE,JSWENERGY,0.0
SBILIFE,BPCL,0.0
SBILIFE,ICICIGI,0.0
SBILIFE,TATASTEEL,0.0
SBILIFE,RECLTD,0.0
SBILIFE,APOLLOHOSP,0.0
SBILIFE,DIVISLAB,0.0
SBILIFE,COALINDIA,0.0
SBILIFE,HAL,0.0
SBILIFE,VBL,0.0
SBILIFE,DRREDDY,0.0
SBILIFE,JIOFIN,0.0
SBILIFE,TRENT,0.0
SBILIFE,CIPLA,0.0
SBILIFE,RELIANCE,0.0
SBILIFE,SHREECEM,0.0
SBILIFE,TCS,0.0
SBILIFE,LICI,0.0
SBILIFE,AMBUJACEM,0.0
SBILIFE,SBIN,0.0
SBILIFE,LTIM,0.0
SBILIFE,BANKBARODA,0.0
SBILIFE,TATAPOWER,0.0
SBILIFE,TORNTPHARM,0.0
SBILIFE,HINDZINC,0.0
SBILIFE,TATACONSUM,0.0
SBILIFE,WIPRO,0.0
SBILIFE,BAJAJ-AUTO,0.0
SBILIFE,ADANIPOWER,0.0
SBILIFE,ABB,0.0
SBILIFE,EICHERMOT,0.0
SBILIFE,INFY,0.0
SBILIFE,LT,0.0
SBILIFE,SIEMENS,0.0
SBILIFE,ITC,0.0
SBILIFE,IOC,0.0
SBILIFE,HCLTECH,0.0
SBILIFE,MOTHERSON,0.0
SBILIFE,JSWSTEEL,0.0
SBILIFE,BRITANNIA,0.0
SBILIFE,ADANIENT,0.0
SBILIFE,NESTLEIND,0.0
SBILIFE,TITAN,0.0
SBILIFE,ZYDUSLIFE,0.0
SBILIFE,GRASIM,0.0
SBILIFE,IRFC,0.0
SBILIFE,MAZDOCK,0.0
BAJFINANCE,HINDUNILVR,0.0
BAJFINANCE,ULTRACEMCO,0.0
BAJFINANCE,LODHA,0.0
BAJFINANCE,CHOLAFIN,0.0
BAJFINANCE,CANBK,0.0
BAJFINANCE,DLF,0.0
BAJFINANCE,KOTAKBANK,0.0
BAJFINANCE,M&M,0.0
BAJFINANCE,HDFCLIFE,0.0
BAJFINANCE,ONGC,0.0
BAJFINANCE,SHRIRAMFIN,0.0
BAJFINANCE,JINDALSTEL,0.0
BAJFINANCE,HAVELLS,0.0
BAJFINANCE,ASIANPAINT,0.0
BAJFINANCE,PNB,0.0
BAJFINANCE,SUNPHARMA,0.0
BAJFINANCE,BAJAJHLDNG,0.0
BAJFINANCE,ADANIGREEN,0.0
BAJFINANCE,NAUKRI,0.0
BAJFINANCE,MARUTI,0.0
BAJFINANCE,ETERNAL,0.0
BAJFINANCE,VEDL,0.0
BAJFINANCE,TECHM,0.0
BAJFINANCE,BOSCHLTD,0.0
BAJFINANCE,SOLARINDS,0.0
BAJFINANCE,POWERGRID,0.0
BAJFINANCE,GAIL,0.0
BAJFINANCE,INDIGO,0.0
BAJFINANCE,ADANIENSOL,0.0
BAJFINANCE,ADANIPORTS,0.0
BAJFINANCE,PIDILITIND,0.0
BAJFINANCE,BHARTIARTL,0.0
BAJFINANCE,BEL,0.0
BAJFINANCE,NTPC,0.0
BAJFINANCE,HDFCBANK,0.0
BAJFINANCE,MAXHEALTH,0.0
BAJFINANCE,AXISBANK,0.0
BAJFINANCE,TVSMOTOR,0.0
BAJFINANCE,DMART,0.0
BAJFINANCE,CGPOWER,0.0
BAJFINANCE,INDHOTEL,0.0
BAJFINANCE,GODREJCP,0.0
BAJFINANCE,JSWENERGY,0.0
BAJFINANCE,BPCL,0.0
BAJFINANCE,ICICIGI,0.0
BAJFINANCE,TATASTEEL,0.0
BAJFINANCE,RECLTD,0.0
BAJFINANCE,APOLLOHOSP,0.0
BAJFINANCE,DIVISLAB,0.0
BAJFINANCE,COALINDIA,0.0
BAJFINANCE,HAL,0.0
BAJFINANCE,VBL,0.0
BAJFINANCE,DRREDDY,0.0
BAJFINANCE,JIOFIN,0.0
BAJFINANCE,TRENT,0.0
BAJFINANCE,CIPLA,0.0
BAJFINANCE,RELIANCE,0.0
BAJFINANCE,SHREECEM,0.0
BAJFINANCE,TCS,0.0
BAJFINANCE,LICI,0.0
BAJFINANCE,AMBUJACEM,0.0
BAJFINANCE,SBIN,0.0
BAJFINANCE,LTIM,0.0
BAJFINANCE,BANKBARODA,0.0
BAJFINANCE,TATAPOWER,0.0
BAJFINANCE,TORNTPHARM,0.0
BAJFINANCE,HINDZINC,0.0
BAJFINANCE,TATACONSUM,0.0
BAJFINANCE,WIPRO,0.0
BAJFINANCE,BAJAJ-AUTO,0.0
BAJFINANCE,ADANIPOWER,0.0
BAJFINANCE,ABB,0.0
BAJFINANCE,EICHERMOT,0.0
BAJFINANCE,INFY,0.0
BAJFINANCE,LT,0.0
BAJFINANCE,SIEMENS,0.0
BAJFINANCE,ITC,0.0
BAJFINANCE,IOC,0.0
BAJFINANCE,HCLTECH,0.0
BAJFINANCE,MOTHERSON,0.0
BAJFINANCE,JSWSTEEL,0.0
BAJFINANCE,BRITANNIA,0.0
BAJFINANCE,ADANIENT,0.0
BAJFINANCE,NESTLEIND,0.0
BAJFINANCE,TITAN,0.0
BAJFINANCE,ZYDUSLIFE,0.0
BAJFINANCE,GRASIM,0.0
BAJFINANCE,IRFC,0.0
BAJFINANCE,MAZDOCK,0.0
LODHA,HINDUNILVR,0.0
LODHA,ULTRACEMCO,0.0
LODHA,CHOLAFIN,0.0
LODHA,CANBK,0.037037037037037035
LODHA,KOTAKBANK,0.0
LODHA,M&M,0.0
LODHA,HDFCLIFE,0.0
LODHA,ONGC,0.045454545454545456
LODHA,SHRIRAMFIN,0.1111111111111111
LODHA,JINDALSTEL,0.0
LODHA,HAVELLS,0.0
LODHA,ASIANPAINT,0.0
LODHA,PNB,0.04
LODHA,SUNPHARMA,0.0
LODHA,BAJAJHLDNG,0.0
LODHA,ADANIGREEN,0.0
LODHA,NAUKRI,0.0
LODHA,MARUTI,0.0
LODHA,ETERNAL,0.0
LODHA,VEDL,0.0
LODHA,TECHM,0.0
LODHA,BOSCHLTD,0.0
LODHA,SOLARINDS,0.0
LODHA,POWERGRID,0.0
LODHA,GAIL,0.03571428571428571
LODHA,INDIGO,0.0
LODHA,ADANIENSOL,0.0
LODHA,ADANIPORTS,0.03571428571428571
LODHA,PIDILITIND,0.0
LODHA,BAJAJFINSV,0.0
LODHA,BHARTIARTL,0.0
LODHA,BEL,0.03571428571428571
LODHA,NTPC,0.04
LODHA,HDFCBANK,0.0
LODHA,MAXHEALTH,0.0
LODHA,AXISBANK,0.0
LODHA,TVSMOTOR,0.0
LODHA,DMART,0.0
LODHA,CGPOWER,0.0
LODHA,INDHOTEL,0.5
LODHA,GODREJCP,0.0
LODHA,JSWENERGY,0.0
LODHA,BPCL,0.0
LODHA,ICICIGI,0.0
LODHA,TATASTEEL,0.041666666666666664
LODHA,RECLTD,0.04
LODHA,APOLLOHOSP,0.0
LODHA,DIVISLAB,0.0
LODHA,COALINDIA,0.041666666666666664
LODHA,HAL,0.041666666666666664
LODHA,VBL,0.0
LODHA,DRREDDY,0.0
LODHA,JIOFIN,0.0
LODHA,TRENT,0.0
LODHA,CIPLA,0.0
LODHA,RELIANCE,0.0
LODHA,SHREECEM,0.0
LODHA,TCS,0.0
LODHA,LICI,0.0
LODHA,AMBUJACEM,0.034482758620689655
LODHA,SBIN,0.037037037037037035
LODHA,LTIM,0.0
LODHA,BANKBARODA,0.04
LODHA,TATAPOWER,0.043478260869565216
LODHA,TORNTPHARM,0.0
LODHA,HINDZINC,0.0
LODHA,TATACONSUM,0.0
LODHA,WIPRO,0.0
LODHA,BAJAJ-AUTO,0.0
LODHA,ADANIPOWER,0.0
LODHA,ABB,0.2
LODHA,EICHERMOT,0.0
LODHA,INFY,0.0
LODHA,LT,0.047619047619047616
LODHA,SIEMENS,0.0
LODHA,ITC,0.0
LODHA,IOC,0.0
LODHA,HCLTECH,0.0
LODHA,MOTHERSON,0.0
LODHA,JSWSTEEL,0.1
LODHA,BRITANNIA,0.0
LODHA,ADANIENT,0.04
LODHA,NESTLEIND,0.0
LODHA,TITAN,0.0
LODHA,ZYDUSLIFE,0.0
LODHA,GRASIM,0.0
LODHA,IRFC,0.0
LODHA,MAZDOCK,0.0
CHOLAFIN,HINDUNILVR,0.0
CHOLAFIN,ULTRACEMCO,0.0
CHOLAFIN,CANBK,0.037037037037037035
CHOLAFIN,DLF,0.043478260869565216
CHOLAFIN,KOTAKBANK,0.0
CHOLAFIN,M&M,0.0
CHOLAFIN,HDFCLIFE,0.0
CHOLAFIN,ONGC,0.0
CHOLAFIN,JINDALSTEL,0.0
CHOLAFIN,HAVELLS,0.0
CHOLAFIN,ASIANPAINT,0.0
CHOLAFIN,PNB,0.04
CHOLAFIN,SUNPHARMA,0.0
CHOLAFIN,BAJAJHLDNG,0.0
CHOLAFIN,ADANIGREEN,0.0
CHOLAFIN,NAUKRI,0.0
CHOLAFIN,MARUTI,0.0
CHOLAFIN,ETERNAL,0.0
CHOLAFIN,VEDL,0.0
CHOLAFIN,TECHM,0.0
CHOLAFIN,BOSCHLTD,0.0
CHOLAFIN,SOLARINDS,0.0
CHOLAFIN,POWERGRID,0.0
CHOLAFIN,GAIL,0.03571428571428571
CHOLAFIN,INDIGO,0.0
CHOLAFIN,ADANIENSOL,0.0
CHOLAFIN,ADANIPORTS,0.0
CHOLAFIN,PIDILITIND,0.0
CHOLAFIN,BAJAJFINSV,0.0
CHOLAFIN,BHARTIARTL,0.0
CHOLAFIN,BEL,0.0
CHOLAFIN,NTPC,0.0
CHOLAFIN,HDFCBANK,0.0
CHOLAFIN,MAXHEALTH,0.0
CHOLAFIN,AXISBANK,0.0
CHOLAFIN,TVSMOTOR,0.0
CHOLAFIN,DMART,0.0
CHOLAFIN,CGPOWER,0.0
CHOLAFIN,INDHOTEL,0.0
CHOLAFIN,GODREJCP,0.0
CHOLAFIN,JSWENERGY,0.0
CHOLAFIN,BPCL,0.0
CHOLAFIN,ICICIGI,0.0
CHOLAFIN,TATASTEEL,0.0
CHOLAFIN,RECLTD,0.04
CHOLAFIN,APOLLOHOSP,0.0
CHOLAFIN,DIVISLAB,0.0
CHOLAFIN,COALINDIA,0.0
CHOLAFIN,HAL,0.0
CHOLAFIN,VBL,0.0
CHOLAFIN,DRREDDY,0.0
CHOLAFIN,JIOFIN,0.0
CHOLAFIN,TRENT,0.0
CHOLAFIN,CIPLA,0.0
CHOLAFIN,RELIANCE,0.0
CHOLAFIN,SHREECEM,0.0
CHOLAFIN,TCS,0.0
CHOLAFIN,LICI,0.0
CHOLAFIN,AMBUJACEM,0.0
CHOLAFIN,SBIN,0.037037037037037035
CHOLAFIN,LTIM,0.0
CHOLAFIN,BANKBARODA,0.04
CHOLAFIN,TATAPOWER,0.0
CHOLAFIN,TORNTPHARM,0.0
CHOLAFIN,HINDZINC,0.0
CHOLAFIN,TATACONSUM,0.0
CHOLAFIN,WIPRO,0.0
CHOLAFIN,BAJAJ-AUTO,0.0
CHOLAFIN,ADANIPOWER,0.0
CHOLAFIN,ABB,0.0
CHOLAFIN,EICHERMOT,0.0
CHOLAFIN,INFY,0.0
CHOLAFIN,LT,0.0
CHOLAFIN,SIEMENS,0.0
CHOLAFIN,ITC,0.0
CHOLAFIN,IOC,0.0
CHOLAFIN,HCLTECH,0.0
CHOLAFIN,MOTHERSON,0.0
CHOLAFIN,JSWSTEEL,0.0
CHOLAFIN,BRITANNIA,0.0
CHOLAFIN,ADANIENT,0.0
CHOLAFIN,NESTLEIND,0.0
CHOLAFIN,TITAN,0.0
CHOLAFIN,ZYDUSLIFE,0.0
CHOLAFIN,GRASIM,0.0
CHOLAFIN,IRFC,0.0
CHOLAFIN,MAZDOCK,0.0
CANBK,APOLLOHOSP,0.0
CANBK,DIVISLAB,0.0
CANBK,HINDUNILVR,0.0
CANBK,VBL,0.0
CANBK,DRREDDY,0.0
CANBK,ULTRACEMCO,0.10344827586206896
CANBK,JIOFIN,0.0
CANBK,TRENT,0.0
CANBK,CIPLA,0.0
CANBK,KOTAKBANK,0.0
CANBK,M&M,0.0
CANBK,SHREECEM,0.0
CANBK,HDFCLIFE,0.0
CANBK,JINDALSTEL,0.3
CANBK,TCS,0.0
CANBK,HAVELLS,0.0
CANBK,LTIM,0.0
CANBK,ASIANPAINT,0.0
CANBK,SUNPHARMA,0.0
CANBK,TORNTPHARM,0.0
CANBK,BAJAJHLDNG,0.0
CANBK,HINDZINC,0.0
CANBK,NAUKRI,0.0
CANBK,MARUTI,0.0
CANBK,ETERNAL,0.0
CANBK,VEDL,0.13333333333333333
CANBK,TATACONSUM,0.0
CANBK,WIPRO,0.0
CANBK,BAJAJ-AUTO,0.0
CANBK,TECHM,0.0
CANBK,BOSCHLTD,0.0
CANBK,SOLARINDS,0.0
CANBK,ABB,0.14285714285714285
CANBK,EICHERMOT,0.0
CANBK,INDIGO,0.0
CANBK,INFY,0.0
CANBK,ADANIENSOL,0.18518518518518517
CANBK,PIDILITIND,0.0
CANBK,SIEMENS,0.35714285714285715
CANBK,ITC,0.0
CANBK,BAJAJFINSV,0.0
CANBK,BHARTIARTL,0.0
CANBK,HDFCBANK,0.0
CANBK,MAXHEALTH,0.0
CANBK,AXISBANK,0.03571428571428571
CANBK,MOTHERSON,0.0
CANBK,DMART,0.0
CANBK,JSWSTEEL,0.15625
CANBK,TVSMOTOR,0.0
CANBK,CGPOWER,0.0
CANBK,BRITANNIA,0.0
CANBK,HCLTECH,0.0
CANBK,NESTLEIND,0.0
CANBK,ZYDUSLIFE,0.0
CANBK,INDHOTEL,0.07407407407407407
CANBK,TITAN,0.0
CANBK,GODREJCP,0.0
CANBK,GRASIM,0.0
CANBK,IRFC,0.0
CANBK,MAZDOCK,0.07407407407407407
CANBK,ICICIGI,0.0
DLF,APOLLOHOSP,0.0
DLF,DIVISLAB,0.0
DLF,HINDUNILVR,0.0
DLF,VBL,0.0
DLF,DRREDDY,0.0
DLF,ULTRACEMCO,0.12
DLF,JIOFIN,0.0
DLF,TRENT,0.0
DLF,CIPLA,0.0
DLF,KOTAKBANK,0.0
DLF,M&M,0.0
DLF,RELIANCE,0.4583333333333333
DLF,SHREECEM,0.0
DLF,HDFCLIFE,0.0
DLF,JINDALSTEL,0.4
DLF,TCS,0.0
DLF,LICI,0.4
DLF,HAVELLS,0.0
DLF,LTIM,0.0
DLF,ASIANPAINT,0.0
DLF,SUNPHARMA,0.0
DLF,TORNTPHARM,0.0
DLF,BAJAJHLDNG,0.0
DLF,ADANIGREEN,0.16
DLF,NAUKRI,0.0
DLF,MARUTI,0.0
DLF,HINDZINC,0.0
DLF,ETERNAL,0.0
DLF,VEDL,0.2
DLF,TATACONSUM,0.0
DLF,WIPRO,0.0
DLF,BAJAJ-AUTO,0.0
DLF,BPCL,0.5
DLF,TECHM,0.0
DLF,BOSCHLTD,0.0
DLF,ADANIPOWER,0.36
DLF,SOLARINDS,0.0
DLF,POWERGRID,0.6153846153846154
DLF,EICHERMOT,0.0
DLF,INDIGO,0.0
DLF,INFY,0.0
DLF,ADANIENSOL,0.12
DLF,PIDILITIND,0.0
DLF,SIEMENS,0.4782608695652174
DLF,ITC,0.0
DLF,BAJAJFINSV,0.0
DLF,BHARTIARTL,0.0
DLF,IOC,0.6153846153846154
DLF,HDFCBANK,0.0
DLF,MAXHEALTH,0.0
DLF,AXISBANK,0.041666666666666664
DLF,MOTHERSON,0.0
DLF,DMART,0.0
DLF,TVSMOTOR,0.0
DLF,HCLTECH,0.0
DLF,CGPOWER,0.0
DLF,BRITANNIA,0.0
DLF,NESTLEIND,0.0
DLF,ZYDUSLIFE,0.0
DLF,TITAN,0.0
DLF,GODREJCP,0.0
DLF,JSWENERGY,0.25
DLF,GRASIM,0.041666666666666664
DLF,IRFC,0.0
DLF,MAZDOCK,0.08695652173913043
DLF,ICICIGI,0.0
HDFCLIFE,HINDUNILVR,0.0
HDFCLIFE,ULTRACEMCO,0.0
HDFCLIFE,KOTAKBANK,0.0
HDFCLIFE,M&M,0.0
HDFCLIFE,ONGC,0.0
HDFCLIFE,SHRIRAMFIN,0.0
HDFCLIFE,JINDALSTEL,0.0
HDFCLIFE,HAVELLS,0.0
HDFCLIFE,ASIANPAINT,0.0
HDFCLIFE,PNB,0.0
HDFCLIFE,SUNPHARMA,0.0
HDFCLIFE,BAJAJHLDNG,0.0
HDFCLIFE,ADANIGREEN,0.0
HDFCLIFE,NAUKRI,0.0
HDFCLIFE,MARUTI,0.0
HDFCLIFE,ETERNAL,0.0
HDFCLIFE,VEDL,0.0
HDFCLIFE,TECHM,0.0
HDFCLIFE,BOSCHLTD,0.0
HDFCLIFE,SOLARINDS,0.0
HDFCLIFE,POWERGRID,0.0
HDFCLIFE,GAIL,0.0
HDFCLIFE,INDIGO,0.0
HDFCLIFE,ADANIENSOL,0.0
HDFCLIFE,ADANIPORTS,0.0
HDFCLIFE,PIDILITIND,0.0
HDFCLIFE,BAJAJFINSV,0.0
HDFCLIFE,BHARTIARTL,0.0
HDFCLIFE,BEL,0.0
HDFCLIFE,NTPC,0.0
HDFCLIFE,HDFCBANK,0.0
